year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2014,"Blue-crowned Motmot",Momotus coeruliceps,0,66.5,0
2015,"Blue-crowned Motmot",Momotus coeruliceps,2,80.5,0.024844720496894408
2016,"Blue-crowned Motmot",Momotus coeruliceps,1,61.35,0.016299918500407497
2017,"Blue-crowned Motmot",Momotus coeruliceps,0,87,0
2018,"Blue-crowned Motmot",Momotus coeruliceps,0,89.5,0
2019,"Blue-crowned Motmot",Momotus coeruliceps,0,62,0
2010,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,0,53,0
2011,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,0,52,0
2012,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,0,69.5,0
2013,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,0,45,0
2014,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,0,66.5,0
2015,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,0,80.5,0
2016,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,0,61.35,0
2017,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,4,87,0.04597701149425287
2018,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,2,89.5,0.0223463687150838
2019,"Blue-crowned Motmot (Lesson's)",Momotus coeruliceps [lessonii Group,1,62,0.016129032258064516
2010,"Amazonian Motmot",Momotus momota,2,53,0.03773584905660377
2011,"Amazonian Motmot",Momotus momota,1,52,0.019230769230769232
2012,"Amazonian Motmot",Momotus momota,1,69.5,0.014388489208633094
2013,"Amazonian Motmot",Momotus momota,0,45,0
2014,"Amazonian Motmot",Momotus momota,0,66.5,0
2015,"Amazonian Motmot",Momotus momota,0,80.5,0
2016,"Amazonian Motmot",Momotus momota,0,61.35,0
2017,"Amazonian Motmot",Momotus momota,0,87,0
2018,"Amazonian Motmot",Momotus momota,0,89.5,0
2019,"Amazonian Motmot",Momotus momota,0,62,0
2010,"Rufous Motmot",Baryphthengus martii,1,53,0.018867924528301886
2011,"Rufous Motmot",Baryphthengus martii,1,52,0.019230769230769232
2012,"Rufous Motmot",Baryphthengus martii,0,69.5,0
2013,"Rufous Motmot",Baryphthengus martii,0,45,0
2014,"Rufous Motmot",Baryphthengus martii,0,66.5,0
2015,"Rufous Motmot",Baryphthengus martii,0,80.5,0
2016,"Rufous Motmot",Baryphthengus martii,0,61.35,0
2017,"Rufous Motmot",Baryphthengus martii,0,87,0
2018,"Rufous Motmot",Baryphthengus martii,0,89.5,0
2019,"Rufous Motmot",Baryphthengus martii,0,62,0
2010,"Keel-billed Motmot",Electron carinatum,0,53,0
2011,"Keel-billed Motmot",Electron carinatum,0,52,0
2012,"Keel-billed Motmot",Electron carinatum,0,69.5,0
2013,"Keel-billed Motmot",Electron carinatum,0,45,0
2014,"Keel-billed Motmot",Electron carinatum,0,66.5,0
2015,"Keel-billed Motmot",Electron carinatum,1,80.5,0.012422360248447204
2016,"Keel-billed Motmot",Electron carinatum,0,61.35,0
2017,"Keel-billed Motmot",Electron carinatum,1,87,0.011494252873563218
2018,"Keel-billed Motmot",Electron carinatum,3,89.5,0.0335195530726257
2019,"Keel-billed Motmot",Electron carinatum,2,62,0.03225806451612903
2010,"Broad-billed Motmot",Electron platyrhynchum,0,53,0
2011,"Broad-billed Motmot",Electron platyrhynchum,0,52,0
2012,"Broad-billed Motmot",Electron platyrhynchum,0,69.5,0
2013,"Broad-billed Motmot",Electron platyrhynchum,0,45,0
2014,"Broad-billed Motmot",Electron platyrhynchum,0,66.5,0
2015,"Broad-billed Motmot",Electron platyrhynchum,1,80.5,0.012422360248447204
2016,"Broad-billed Motmot",Electron platyrhynchum,2,61.35,0.032599837000814993
2017,"Broad-billed Motmot",Electron platyrhynchum,0,87,0
2018,"Broad-billed Motmot",Electron platyrhynchum,0,89.5,0
2019,"Broad-billed Motmot",Electron platyrhynchum,1,62,0.016129032258064516
2010,"Ringed Kingfisher",Megaceryle torquata,1,53,0.018867924528301886
2011,"Ringed Kingfisher",Megaceryle torquata,1,52,0.019230769230769232
2012,"Ringed Kingfisher",Megaceryle torquata,0,69.5,0
2013,"Ringed Kingfisher",Megaceryle torquata,0,45,0
2014,"Ringed Kingfisher",Megaceryle torquata,2,66.5,0.03007518796992481
2015,"Ringed Kingfisher",Megaceryle torquata,2,80.5,0.024844720496894408
2016,"Ringed Kingfisher",Megaceryle torquata,1,61.35,0.016299918500407497
2017,"Ringed Kingfisher",Megaceryle torquata,0,87,0
2018,"Ringed Kingfisher",Megaceryle torquata,3,89.5,0.0335195530726257
2019,"Ringed Kingfisher",Megaceryle torquata,1,62,0.016129032258064516
2010,"Belted Kingfisher",Megaceryle alcyon,0,53,0
2011,"Belted Kingfisher",Megaceryle alcyon,0,52,0
2012,"Belted Kingfisher",Megaceryle alcyon,0,69.5,0
2013,"Belted Kingfisher",Megaceryle alcyon,0,45,0
2014,"Belted Kingfisher",Megaceryle alcyon,0,66.5,0
2015,"Belted Kingfisher",Megaceryle alcyon,0,80.5,0
2016,"Belted Kingfisher",Megaceryle alcyon,0,61.35,0
2017,"Belted Kingfisher",Megaceryle alcyon,0,87,0
2018,"Belted Kingfisher",Megaceryle alcyon,1,89.5,0.0111731843575419
2019,"Belted Kingfisher",Megaceryle alcyon,0,62,0
2010,"Amazon Kingfisher",Chloroceryle amazona,0,53,0
2011,"Amazon Kingfisher",Chloroceryle amazona,0,52,0
2012,"Amazon Kingfisher",Chloroceryle amazona,0,69.5,0
2013,"Amazon Kingfisher",Chloroceryle amazona,0,45,0
2014,"Amazon Kingfisher",Chloroceryle amazona,0,66.5,0
2015,"Amazon Kingfisher",Chloroceryle amazona,0,80.5,0
2016,"Amazon Kingfisher",Chloroceryle amazona,0,61.35,0
2017,"Amazon Kingfisher",Chloroceryle amazona,0,87,0
2018,"Amazon Kingfisher",Chloroceryle amazona,1,89.5,0.0111731843575419
2019,"Amazon Kingfisher",Chloroceryle amazona,0,62,0
2010,"Green Kingfisher",Chloroceryle americana,0,53,0
2011,"Green Kingfisher",Chloroceryle americana,1,52,0.019230769230769232
2012,"Green Kingfisher",Chloroceryle americana,0,69.5,0
2013,"Green Kingfisher",Chloroceryle americana,1,45,0.022222222222222223
2014,"Green Kingfisher",Chloroceryle americana,1,66.5,0.015037593984962405
2015,"Green Kingfisher",Chloroceryle americana,1,80.5,0.012422360248447204
2016,"Green Kingfisher",Chloroceryle americana,0,61.35,0
2017,"Green Kingfisher",Chloroceryle americana,0,87,0
2018,"Green Kingfisher",Chloroceryle americana,0,89.5,0
2019,"Green Kingfisher",Chloroceryle americana,1,62,0.016129032258064516
2010,"Pied Puffbird",Notharchus tectus,0,53,0
2011,"Pied Puffbird",Notharchus tectus,0,52,0
2012,"Pied Puffbird",Notharchus tectus,0,69.5,0
2013,"Pied Puffbird",Notharchus tectus,0,45,0
2014,"Pied Puffbird",Notharchus tectus,0,66.5,0
2015,"Pied Puffbird",Notharchus tectus,0,80.5,0
2016,"Pied Puffbird",Notharchus tectus,0,61.35,0
2017,"Pied Puffbird",Notharchus tectus,0,87,0
2018,"Pied Puffbird",Notharchus tectus,0,89.5,0
2019,"Pied Puffbird",Notharchus tectus,2,62,0.03225806451612903
2010,"White-whiskered Puffbird",Malacoptila panamensis,0,53,0
2011,"White-whiskered Puffbird",Malacoptila panamensis,0,52,0
2012,"White-whiskered Puffbird",Malacoptila panamensis,0,69.5,0
2013,"White-whiskered Puffbird",Malacoptila panamensis,0,45,0
2014,"White-whiskered Puffbird",Malacoptila panamensis,0,66.5,0
2015,"White-whiskered Puffbird",Malacoptila panamensis,0,80.5,0
2016,"White-whiskered Puffbird",Malacoptila panamensis,2,61.35,0.032599837000814993
2017,"White-whiskered Puffbird",Malacoptila panamensis,1,87,0.011494252873563218
2018,"White-whiskered Puffbird",Malacoptila panamensis,0,89.5,0
2019,"White-whiskered Puffbird",Malacoptila panamensis,2,62,0.03225806451612903
2010,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,53,0
2011,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,52,0
2012,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,69.5,0
2013,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,45,0
2014,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,66.5,0
2015,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,80.5,0
2016,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,1,61.35,0.016299918500407497
2017,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,87,0
2018,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,89.5,0
2019,"White-fronted Nunbird (Costa Rican)",Monasa morphoeus grandior/fidelis,0,62,0
2010,"Rufous-tailed Jacamar",Galbula ruficauda,0,53,0
2011,"Rufous-tailed Jacamar",Galbula ruficauda,0,52,0
2012,"Rufous-tailed Jacamar",Galbula ruficauda,0,69.5,0
2013,"Rufous-tailed Jacamar",Galbula ruficauda,0,45,0
2014,"Rufous-tailed Jacamar",Galbula ruficauda,2,66.5,0.03007518796992481
2015,"Rufous-tailed Jacamar",Galbula ruficauda,0,80.5,0
2016,"Rufous-tailed Jacamar",Galbula ruficauda,0,61.35,0
2017,"Rufous-tailed Jacamar",Galbula ruficauda,0,87,0
2018,"Rufous-tailed Jacamar",Galbula ruficauda,2,89.5,0.0223463687150838
2019,"Rufous-tailed Jacamar",Galbula ruficauda,2,62,0.03225806451612903
2010,"Emerald Toucanet",Aulacorhynchus prasinus,0,53,0
2011,"Emerald Toucanet",Aulacorhynchus prasinus,0,52,0
2012,"Emerald Toucanet",Aulacorhynchus prasinus,3,69.5,0.04316546762589928
2013,"Emerald Toucanet",Aulacorhynchus prasinus,0,45,0
2014,"Emerald Toucanet",Aulacorhynchus prasinus,0,66.5,0
2015,"Emerald Toucanet",Aulacorhynchus prasinus,0,80.5,0
2016,"Emerald Toucanet",Aulacorhynchus prasinus,0,61.35,0
2017,"Emerald Toucanet",Aulacorhynchus prasinus,27,87,0.3103448275862069
2018,"Emerald Toucanet",Aulacorhynchus prasinus,1,89.5,0.0111731843575419
2019,"Emerald Toucanet",Aulacorhynchus prasinus,1,62,0.016129032258064516
2010,"Collared Aracari",Pteroglossus torquatus,7,53,0.1320754716981132
2011,"Collared Aracari",Pteroglossus torquatus,9,52,0.17307692307692307
2012,"Collared Aracari",Pteroglossus torquatus,3,69.5,0.04316546762589928
2013,"Collared Aracari",Pteroglossus torquatus,16,45,0.35555555555555557
2014,"Collared Aracari",Pteroglossus torquatus,19,66.5,0.2857142857142857
2015,"Collared Aracari",Pteroglossus torquatus,11,80.5,0.13664596273291926
2016,"Collared Aracari",Pteroglossus torquatus,3,61.35,0.04889975550122249
2017,"Collared Aracari",Pteroglossus torquatus,0,87,0
2018,"Collared Aracari",Pteroglossus torquatus,11,89.5,0.12290502793296089
2019,"Collared Aracari",Pteroglossus torquatus,3,62,0.04838709677419355
2010,"Yellow-eared Toucanet",Selenidera spectabilis,3,53,0.05660377358490566
2011,"Yellow-eared Toucanet",Selenidera spectabilis,1,52,0.019230769230769232
2012,"Yellow-eared Toucanet",Selenidera spectabilis,1,69.5,0.014388489208633094
2013,"Yellow-eared Toucanet",Selenidera spectabilis,0,45,0
2014,"Yellow-eared Toucanet",Selenidera spectabilis,0,66.5,0
2015,"Yellow-eared Toucanet",Selenidera spectabilis,2,80.5,0.024844720496894408
2016,"Yellow-eared Toucanet",Selenidera spectabilis,2,61.35,0.032599837000814993
2017,"Yellow-eared Toucanet",Selenidera spectabilis,2,87,0.022988505747126436
2018,"Yellow-eared Toucanet",Selenidera spectabilis,2,89.5,0.0223463687150838
2019,"Yellow-eared Toucanet",Selenidera spectabilis,0,62,0
2010,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,10,53,0.18867924528301888
2011,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,7,52,0.1346153846153846
2012,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,3,69.5,0.04316546762589928
2013,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,0,45,0
2014,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,0,66.5,0
2015,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,0,80.5,0
2016,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,0,61.35,0
2017,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,0,87,0
2018,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,20,89.5,0.22346368715083798
2019,"Yellow-throated Toucan (Chestnut-mandibled)",Ramphastos ambiguus swainsonii,39,62,0.6290322580645161
2010,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,0,53,0
2011,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,0,52,0
2012,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,0,69.5,0
2013,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,5,45,0.1111111111111111
2014,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,8,66.5,0.12030075187969924
2015,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,18,80.5,0.2236024844720497
2016,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,10,61.35,0.16299918500407498
2017,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,16,87,0.1839080459770115
2018,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,0,89.5,0
2019,"Yellow-throated Toucan (Black-mandibled)",Ramphastos ambiguus ambiguus/abbreviatus,0,62,0
2010,"Keel-billed Toucan",Ramphastos sulfuratus,45,53,0.8490566037735849
2011,"Keel-billed Toucan",Ramphastos sulfuratus,20,52,0.38461538461538464
2012,"Keel-billed Toucan",Ramphastos sulfuratus,20,69.5,0.28776978417266186
2013,"Keel-billed Toucan",Ramphastos sulfuratus,20,45,0.4444444444444444
2014,"Keel-billed Toucan",Ramphastos sulfuratus,33,66.5,0.49624060150375937
2015,"Keel-billed Toucan",Ramphastos sulfuratus,35,80.5,0.43478260869565216
2016,"Keel-billed Toucan",Ramphastos sulfuratus,19,61.35,0.30969845150774244
2017,"Keel-billed Toucan",Ramphastos sulfuratus,48,87,0.5517241379310345
2018,"Keel-billed Toucan",Ramphastos sulfuratus,26,89.5,0.2905027932960894
2019,"Keel-billed Toucan",Ramphastos sulfuratus,38,62,0.6129032258064516
2010,"Olivaceous Piculet",Picumnus olivaceus,0,53,0
2011,"Olivaceous Piculet",Picumnus olivaceus,2,52,0.038461538461538464
2012,"Olivaceous Piculet",Picumnus olivaceus,0,69.5,0
2013,"Olivaceous Piculet",Picumnus olivaceus,0,45,0
2014,"Olivaceous Piculet",Picumnus olivaceus,2,66.5,0.03007518796992481
2015,"Olivaceous Piculet",Picumnus olivaceus,0,80.5,0
2016,"Olivaceous Piculet",Picumnus olivaceus,0,61.35,0
2017,"Olivaceous Piculet",Picumnus olivaceus,2,87,0.022988505747126436
2018,"Olivaceous Piculet",Picumnus olivaceus,0,89.5,0
2019,"Olivaceous Piculet",Picumnus olivaceus,0,62,0
2010,"Black-cheeked Woodpecker",Melanerpes pucherani,1,53,0.018867924528301886
2011,"Black-cheeked Woodpecker",Melanerpes pucherani,1,52,0.019230769230769232
2012,"Black-cheeked Woodpecker",Melanerpes pucherani,2,69.5,0.02877697841726619
2013,"Black-cheeked Woodpecker",Melanerpes pucherani,0,45,0
2014,"Black-cheeked Woodpecker",Melanerpes pucherani,9,66.5,0.13533834586466165
2015,"Black-cheeked Woodpecker",Melanerpes pucherani,2,80.5,0.024844720496894408
2016,"Black-cheeked Woodpecker",Melanerpes pucherani,6,61.35,0.09779951100244498
2017,"Black-cheeked Woodpecker",Melanerpes pucherani,8,87,0.09195402298850575
2018,"Black-cheeked Woodpecker",Melanerpes pucherani,7,89.5,0.0782122905027933
2019,"Black-cheeked Woodpecker",Melanerpes pucherani,13,62,0.20967741935483872
2010,"Hoffmann's Woodpecker",Melanerpes hoffmannii,4,53,0.07547169811320754
2011,"Hoffmann's Woodpecker",Melanerpes hoffmannii,6,52,0.11538461538461539
2012,"Hoffmann's Woodpecker",Melanerpes hoffmannii,4,69.5,0.05755395683453238
2013,"Hoffmann's Woodpecker",Melanerpes hoffmannii,1,45,0.022222222222222223
2014,"Hoffmann's Woodpecker",Melanerpes hoffmannii,9,66.5,0.13533834586466165
2015,"Hoffmann's Woodpecker",Melanerpes hoffmannii,11,80.5,0.13664596273291926
2016,"Hoffmann's Woodpecker",Melanerpes hoffmannii,2,61.35,0.032599837000814993
2017,"Hoffmann's Woodpecker",Melanerpes hoffmannii,7,87,0.08045977011494253
2018,"Hoffmann's Woodpecker",Melanerpes hoffmannii,8,89.5,0.0893854748603352
2019,"Hoffmann's Woodpecker",Melanerpes hoffmannii,10,62,0.16129032258064516
2010,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,53,0
2011,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,52,0
2012,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,69.5,0
2013,"Yellow-bellied Sapsucker",Sphyrapicus varius,1,45,0.022222222222222223
2014,"Yellow-bellied Sapsucker",Sphyrapicus varius,1,66.5,0.015037593984962405
2015,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,80.5,0
2016,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,61.35,0
2017,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,87,0
2018,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,89.5,0
2019,"Yellow-bellied Sapsucker",Sphyrapicus varius,0,62,0
2010,"Smoky-brown Woodpecker",Picoides fumigatus,0,53,0
2011,"Smoky-brown Woodpecker",Picoides fumigatus,0,52,0
2012,"Smoky-brown Woodpecker",Picoides fumigatus,2,69.5,0.02877697841726619
2013,"Smoky-brown Woodpecker",Picoides fumigatus,0,45,0
2014,"Smoky-brown Woodpecker",Picoides fumigatus,1,66.5,0.015037593984962405
2015,"Smoky-brown Woodpecker",Picoides fumigatus,3,80.5,0.037267080745341616
2016,"Smoky-brown Woodpecker",Picoides fumigatus,0,61.35,0
2017,"Smoky-brown Woodpecker",Picoides fumigatus,0,87,0
2018,"Smoky-brown Woodpecker",Picoides fumigatus,2,89.5,0.0223463687150838
2019,"Smoky-brown Woodpecker",Picoides fumigatus,0,62,0
2010,"Rufous-winged Woodpecker",Piculus simplex,0,53,0
2011,"Rufous-winged Woodpecker",Piculus simplex,1,52,0.019230769230769232
2012,"Rufous-winged Woodpecker",Piculus simplex,0,69.5,0
2013,"Rufous-winged Woodpecker",Piculus simplex,2,45,0.044444444444444446
2014,"Rufous-winged Woodpecker",Piculus simplex,0,66.5,0
2015,"Rufous-winged Woodpecker",Piculus simplex,0,80.5,0
2016,"Rufous-winged Woodpecker",Piculus simplex,0,61.35,0
2017,"Rufous-winged Woodpecker",Piculus simplex,1,87,0.011494252873563218
2018,"Rufous-winged Woodpecker",Piculus simplex,0,89.5,0
2019,"Rufous-winged Woodpecker",Piculus simplex,0,62,0
2010,"Golden-olive Woodpecker",Colaptes rubiginosus,0,53,0
2011,"Golden-olive Woodpecker",Colaptes rubiginosus,0,52,0
2012,"Golden-olive Woodpecker",Colaptes rubiginosus,0,69.5,0
2013,"Golden-olive Woodpecker",Colaptes rubiginosus,0,45,0
2014,"Golden-olive Woodpecker",Colaptes rubiginosus,1,66.5,0.015037593984962405
2015,"Golden-olive Woodpecker",Colaptes rubiginosus,0,80.5,0
2016,"Golden-olive Woodpecker",Colaptes rubiginosus,0,61.35,0
2017,"Golden-olive Woodpecker",Colaptes rubiginosus,0,87,0
2018,"Golden-olive Woodpecker",Colaptes rubiginosus,0,89.5,0
2019,"Golden-olive Woodpecker",Colaptes rubiginosus,1,62,0.016129032258064516
2010,"Lineated Woodpecker",Dryocopus lineatus,0,53,0
2011,"Lineated Woodpecker",Dryocopus lineatus,0,52,0
2012,"Lineated Woodpecker",Dryocopus lineatus,0,69.5,0
2013,"Lineated Woodpecker",Dryocopus lineatus,2,45,0.044444444444444446
2014,"Lineated Woodpecker",Dryocopus lineatus,4,66.5,0.06015037593984962
2015,"Lineated Woodpecker",Dryocopus lineatus,7,80.5,0.08695652173913043
2016,"Lineated Woodpecker",Dryocopus lineatus,0,61.35,0
2017,"Lineated Woodpecker",Dryocopus lineatus,2,87,0.022988505747126436
2018,"Lineated Woodpecker",Dryocopus lineatus,6,89.5,0.0670391061452514
2019,"Lineated Woodpecker",Dryocopus lineatus,1,62,0.016129032258064516
2010,"Pale-billed Woodpecker",Campephilus guatemalensis,5,53,0.09433962264150944
2011,"Pale-billed Woodpecker",Campephilus guatemalensis,6,52,0.11538461538461539
2012,"Pale-billed Woodpecker",Campephilus guatemalensis,0,69.5,0
2013,"Pale-billed Woodpecker",Campephilus guatemalensis,0,45,0
2014,"Pale-billed Woodpecker",Campephilus guatemalensis,7,66.5,0.10526315789473684
2015,"Pale-billed Woodpecker",Campephilus guatemalensis,2,80.5,0.024844720496894408
2016,"Pale-billed Woodpecker",Campephilus guatemalensis,4,61.35,0.06519967400162999
2017,"Pale-billed Woodpecker",Campephilus guatemalensis,0,87,0
2018,"Pale-billed Woodpecker",Campephilus guatemalensis,9,89.5,0.1005586592178771
2019,"Pale-billed Woodpecker",Campephilus guatemalensis,5,62,0.08064516129032258
